YearsCode,RemoteWork, ConvertedCompYearly 
12,In-person," $10,181 "
12,In-person," $11,869 "
12,In-person," $12,273 "
12,In-person," $13,949 "
12,In-person," $14,400 "
12,In-person," $14,502 "
12,In-person," $14,685 "
12,In-person," $15,082 "
12,In-person," $15,692 "
12,In-person," $16,364 "
12,In-person," $16,856 "
12,In-person," $17,436 "
12,In-person," $17,436 "
12,In-person," $18,000 "
12,In-person," $18,598 "
12,In-person," $20,000 "
12,In-person," $20,883 "
12,In-person," $21,000 "
12,In-person," $21,729 "
12,In-person," $22,043 "
12,In-person," $22,368 "
12,In-person," $24,000 "
12,In-person," $25,123 "
12,In-person," $25,573 "
12,In-person," $27,857 "
12,In-person," $28,083 "
12,In-person," $28,270 "
12,In-person," $29,060 "
12,In-person," $30,164 "
12,In-person," $31,324 "
12,In-person," $31,583 "
12,In-person," $32,484 "
12,In-person," $33,644 "
12,In-person," $34,000 "
12,In-person," $34,804 "
12,In-person," $36,407 "
12,In-person," $37,111 "
12,In-person," $37,210 "
12,In-person," $38,278 "
12,In-person," $38,548 "
12,In-person," $39,521 "
12,In-person," $40,300 "
12,In-person," $41,765 "
12,In-person," $42,730 "
12,In-person," $45,000 "
12,In-person," $46,057 "
12,In-person," $46,406 "
12,In-person," $46,496 "
12,In-person," $47,389 "
12,In-person," $47,566 "
12,In-person," $47,566 "
12,In-person," $47,650 "
12,In-person," $47,840 "
12,In-person," $48,000 "
12,In-person," $48,505 "
12,In-person," $48,726 "
12,In-person," $48,726 "
12,In-person," $51,864 "
12,In-person," $51,975 "
12,In-person," $53,095 "
12,In-person," $54,000 "
12,In-person," $54,527 "
12,In-person," $55,346 "
12,In-person," $55,714 "
12,In-person," $56,680 "
12,In-person," $58,816 "
12,In-person," $60,000 "
12,In-person," $60,328 "
12,In-person," $60,328 "
12,In-person," $62,648 "
12,In-person," $62,836 "
12,In-person," $63,808 "
12,In-person," $63,808 "
12,In-person," $65,000 "
12,In-person," $65,351 "
12,In-person," $68,128 "
12,In-person," $68,260 "
12,In-person," $71,279 "
12,In-person," $71,929 "
12,In-person," $73,089 "
12,In-person," $74,000 "
12,In-person," $75,000 "
12,In-person," $75,000 "
12,In-person," $76,570 "
12,In-person," $80,000 "
12,In-person," $80,000 "
12,In-person," $80,871 "
12,In-person," $83,531 "
12,In-person," $83,571 "
12,In-person," $85,980 "
12,In-person," $88,192 "
12,In-person," $88,492 "
12,In-person," $88,494 "
12,In-person," $90,000 "
12,In-person," $91,321 "
12,In-person," $92,812 "
12,In-person," $93,000 "
12,In-person," $95,862 "
12,In-person," $97,500 "
12,In-person," $99,992 "
12,In-person," $100,000 "
12,In-person," $100,000 "
12,In-person," $104,900 "
12,In-person," $105,000 "
12,In-person," $105,000 "
12,In-person," $106,000 "
12,In-person," $110,000 "
12,In-person," $110,000 "
12,In-person," $110,000 "
12,In-person," $116,015 "
12,In-person," $116,015 "
12,In-person," $116,015 "
12,In-person," $120,000 "
12,In-person," $122,527 "
12,In-person," $123,993 "
12,In-person," $126,000 "
12,In-person," $127,713 "
12,In-person," $130,000 "
12,In-person," $144,000 "
12,In-person," $148,241 "
12,In-person," $150,000 "
12,In-person," $164,474 "
12,In-person," $175,000 "
12,In-person," $180,000 "
12,In-person," $220,000 "
12,In-person," $220,000 "
12,In-person," $290,000 "
12,In-person," $350,000 "
12,In-person," $350,000 "
12,In-person," $380,000 "
,In-person Average," $64,202 "
12,Remote, $1 
12,Remote, $2 
12,Remote, $297 
12,Remote, $953 
12,Remote," $1,438 "
12,Remote," $1,869 "
12,Remote," $2,000 "
12,Remote," $2,525 "
12,Remote," $3,000 "
12,Remote," $3,000 "
12,Remote," $3,181 "
12,Remote," $4,717 "
12,Remote," $5,241 "
12,Remote," $5,392 "
12,Remote," $5,444 "
12,Remote," $5,487 "
12,Remote," $7,000 "
12,Remote," $7,323 "
12,Remote," $8,400 "
12,Remote," $9,000 "
12,Remote," $9,532 "
12,Remote," $10,000 "
12,Remote," $10,331 "
12,Remote," $11,624 "
12,Remote," $11,832 "
12,Remote," $13,615 "
12,Remote," $13,922 "
12,Remote," $13,949 "
12,Remote," $18,204 "
12,Remote," $18,349 "
12,Remote," $19,114 "
12,Remote," $19,761 "
12,Remote," $20,296 "
12,Remote," $20,800 "
12,Remote," $20,883 "
12,Remote," $20,923 "
12,Remote," $21,600 "
12,Remote," $23,710 "
12,Remote," $24,000 "
12,Remote," $24,500 "
12,Remote," $24,878 "
12,Remote," $26,290 "
12,Remote," $26,508 "
12,Remote," $27,000 "
12,Remote," $28,759 "
12,Remote," $29,060 "
12,Remote," $29,060 "
12,Remote," $30,000 "
12,Remote," $30,222 "
12,Remote," $30,764 "
12,Remote," $31,324 "
12,Remote," $31,385 "
12,Remote," $31,635 "
12,Remote," $32,000 "
12,Remote," $32,674 "
12,Remote," $32,791 "
12,Remote," $33,710 "
12,Remote," $34,990 "
12,Remote," $35,152 "
12,Remote," $36,000 "
12,Remote," $36,407 "
12,Remote," $37,125 "
12,Remote," $37,197 "
12,Remote," $37,938 "
12,Remote," $38,000 "
12,Remote," $40,000 "
12,Remote," $40,048 "
12,Remote," $40,800 "
12,Remote," $40,947 "
12,Remote," $41,600 "
12,Remote," $41,765 "
12,Remote," $41,765 "
12,Remote," $41,941 "
12,Remote," $43,009 "
12,Remote," $43,139 "
12,Remote," $46,020 "
12,Remote," $46,406 "
12,Remote," $46,406 "
12,Remote," $46,406 "
12,Remote," $46,419 "
12,Remote," $47,741 "
12,Remote," $48,726 "
12,Remote," $48,937 "
12,Remote," $49,122 "
12,Remote," $49,886 "
12,Remote," $49,886 "
12,Remote," $50,000 "
12,Remote," $50,060 "
12,Remote," $51,046 "
12,Remote," $51,767 "
12,Remote," $52,308 "
12,Remote," $52,903 "
12,Remote," $53,367 "
12,Remote," $54,000 "
12,Remote," $54,457 "
12,Remote," $54,527 "
12,Remote," $54,611 "
12,Remote," $55,000 "
12,Remote," $55,687 "
12,Remote," $55,687 "
12,Remote," $55,687 "
12,Remote," $56,167 "
12,Remote," $56,908 "
12,Remote," $58,007 "
12,Remote," $58,007 "
12,Remote," $58,429 "
12,Remote," $60,000 "
12,Remote," $60,000 "
12,Remote," $60,328 "
12,Remote," $61,171 "
12,Remote," $62,017 "
12,Remote," $62,032 "
12,Remote," $62,400 "
12,Remote," $62,648 "
12,Remote," $63,167 "
12,Remote," $63,808 "
12,Remote," $64,301 "
12,Remote," $65,496 "
12,Remote," $65,907 "
12,Remote," $66,000 "
12,Remote," $67,289 "
12,Remote," $67,637 "
12,Remote," $67,655 "
12,Remote," $67,779 "
12,Remote," $68,000 "
12,Remote," $68,134 "
12,Remote," $68,225 "
12,Remote," $68,449 "
12,Remote," $69,609 "
12,Remote," $69,609 "
12,Remote," $69,659 "
12,Remote," $69,841 "
12,Remote," $71,499 "
12,Remote," $71,689 "
12,Remote," $71,899 "
12,Remote," $72,000 "
12,Remote," $72,000 "
12,Remote," $72,000 "
12,Remote," $72,378 "
12,Remote," $72,393 "
12,Remote," $72,815 "
12,Remote," $73,516 "
12,Remote," $73,683 "
12,Remote," $74,295 "
12,Remote," $74,878 "
12,Remote," $75,000 "
12,Remote," $75,410 "
12,Remote," $75,410 "
12,Remote," $76,570 "
12,Remote," $78,890 "
12,Remote," $80,000 "
12,Remote," $80,050 "
12,Remote," $80,254 "
12,Remote," $81,000 "
12,Remote," $81,210 "
12,Remote," $81,210 "
12,Remote," $81,210 "
12,Remote," $81,210 "
12,Remote," $81,368 "
12,Remote," $81,870 "
12,Remote," $82,000 "
12,Remote," $82,906 "
12,Remote," $83,902 "
12,Remote," $84,808 "
12,Remote," $85,851 "
12,Remote," $87,011 "
12,Remote," $87,011 "
12,Remote," $87,550 "
12,Remote," $90,300 "
12,Remote," $91,147 "
12,Remote," $91,177 "
12,Remote," $92,576 "
12,Remote," $92,812 "
12,Remote," $92,812 "
12,Remote," $92,812 "
12,Remote," $92,812 "
12,Remote," $94,339 "
12,Remote," $94,618 "
12,Remote," $94,846 "
12,Remote," $94,846 "
12,Remote," $94,890 "
12,Remote," $96,735 "
12,Remote," $96,750 "
12,Remote," $97,452 "
12,Remote," $98,022 "
12,Remote," $98,447 "
12,Remote," $98,612 "
12,Remote," $99,656 "
12,Remote," $100,000 "
12,Remote," $100,000 "
12,Remote," $102,106 "
12,Remote," $102,106 "
12,Remote," $102,142 "
12,Remote," $102,575 "
12,Remote," $104,100 "
12,Remote," $104,413 "
12,Remote," $108,000 "
12,Remote," $110,214 "
12,Remote," $110,214 "
12,Remote," $112,534 "
12,Remote," $115,000 "
12,Remote," $115,000 "
12,Remote," $116,015 "
12,Remote," $116,015 "
12,Remote," $117,000 "
12,Remote," $118,251 "
12,Remote," $118,335 "
12,Remote," $120,000 "
12,Remote," $120,000 "
12,Remote," $120,000 "
12,Remote," $120,000 "
12,Remote," $120,000 "
12,Remote," $120,000 "
12,Remote," $120,000 "
12,Remote," $122,527 "
12,Remote," $122,527 "
12,Remote," $123,000 "
12,Remote," $125,000 "
12,Remote," $128,000 "
12,Remote," $130,000 "
12,Remote," $131,000 "
12,Remote," $132,000 "
12,Remote," $135,000 "
12,Remote," $139,054 "
12,Remote," $139,218 "
12,Remote," $139,488 "
12,Remote," $140,000 "
12,Remote," $140,000 "
12,Remote," $140,000 "
12,Remote," $140,000 "
12,Remote," $140,080 "
12,Remote," $141,000 "
12,Remote," $142,000 "
12,Remote," $145,000 "
12,Remote," $145,000 "
12,Remote," $149,565 "
12,Remote," $150,000 "
12,Remote," $150,000 "
12,Remote," $150,000 "
12,Remote," $150,000 "
12,Remote," $150,000 "
12,Remote," $150,294 "
12,Remote," $151,000 "
12,Remote," $151,359 "
12,Remote," $152,000 "
12,Remote," $154,731 "
12,Remote," $156,000 "
12,Remote," $156,500 "
12,Remote," $156,620 "
12,Remote," $156,860 "
12,Remote," $162,421 "
12,Remote," $165,000 "
12,Remote," $165,000 "
12,Remote," $165,000 "
12,Remote," $170,000 "
12,Remote," $170,000 "
12,Remote," $170,000 "
12,Remote," $174,022 "
12,Remote," $177,000 "
12,Remote," $180,000 "
12,Remote," $180,000 "
12,Remote," $180,000 "
12,Remote," $180,000 "
12,Remote," $180,000 "
12,Remote," $185,000 "
12,Remote," $185,623 "
12,Remote," $189,000 "
12,Remote," $190,000 "
12,Remote," $195,000 "
12,Remote," $200,000 "
12,Remote," $200,000 "
12,Remote," $200,000 "
12,Remote," $200,000 "
12,Remote," $205,000 "
12,Remote," $206,910 "
12,Remote," $214,000 "
12,Remote," $215,000 "
12,Remote," $217,000 "
12,Remote," $217,826 "
12,Remote," $218,875 "
12,Remote," $220,000 "
12,Remote," $220,000 "
12,Remote," $224,282 "
12,Remote," $225,000 "
12,Remote," $234,337 "
12,Remote," $235,000 "
12,Remote," $235,000 "
12,Remote," $240,000 "
12,Remote," $240,000 "
12,Remote," $245,000 "
12,Remote," $250,000 "
12,Remote," $250,000 "
12,Remote," $250,000 "
12,Remote," $257,000 "
12,Remote," $260,000 "
12,Remote," $260,000 "
12,Remote," $275,000 "
12,Remote," $275,000 "
12,Remote," $275,000 "
12,Remote," $280,000 "
12,Remote," $300,000 "
12,Remote," $310,000 "
12,Remote," $348,044 "
12,Remote," $360,000 "
12,Remote," $387,000 "
,Remote Average," $98,424 "
12 Average,," $106,217 "
13,Hybrid, $1 
13,Hybrid, $137 
13,Hybrid, $163 
13,Hybrid, $285 
13,Hybrid, $639 
13,Hybrid," $1,558 "
13,Hybrid," $2,492 "
13,Hybrid," $4,213 "
13,Hybrid," $4,413 "
13,Hybrid," $5,513 "
13,Hybrid," $15,473 "
13,Hybrid," $16,822 "
13,Hybrid," $17,436 "
13,Hybrid," $18,385 "
13,Hybrid," $20,923 "
13,Hybrid," $21,206 "
13,Hybrid," $25,370 "
13,Hybrid," $25,573 "
13,Hybrid," $25,573 "
13,Hybrid," $26,000 "
13,Hybrid," $27,290 "
13,Hybrid," $28,083 "
13,Hybrid," $29,060 "
13,Hybrid," $30,164 "
13,Hybrid," $30,222 "
13,Hybrid," $31,583 "
13,Hybrid," $33,000 "
13,Hybrid," $34,000 "
13,Hybrid," $34,804 "
13,Hybrid," $36,034 "
13,Hybrid," $37,197 "
13,Hybrid," $39,785 "
13,Hybrid," $40,127 "
13,Hybrid," $40,605 "
13,Hybrid," $40,684 "
13,Hybrid," $40,684 "
13,Hybrid," $41,765 "
13,Hybrid," $41,765 "
13,Hybrid," $42,322 "
13,Hybrid," $43,009 "
13,Hybrid," $43,375 "
13,Hybrid," $43,897 "
13,Hybrid," $44,000 "
13,Hybrid," $44,666 "
13,Hybrid," $44,776 "
13,Hybrid," $45,246 "
13,Hybrid," $45,333 "
13,Hybrid," $45,446 "
13,Hybrid," $45,509 "
13,Hybrid," $46,058 "
13,Hybrid," $46,406 "
13,Hybrid," $46,406 "
13,Hybrid," $46,406 "
13,Hybrid," $48,726 "
13,Hybrid," $49,886 "
13,Hybrid," $49,983 "
13,Hybrid," $50,000 "
13,Hybrid," $50,000 "
13,Hybrid," $50,314 "
13,Hybrid," $50,691 "
13,Hybrid," $50,728 "
13,Hybrid," $52,207 "
13,Hybrid," $52,207 "
13,Hybrid," $52,207 "
13,Hybrid," $52,207 "
13,Hybrid," $52,308 "
13,Hybrid," $53,367 "
13,Hybrid," $54,088 "
13,Hybrid," $54,295 "
13,Hybrid," $54,457 "
13,Hybrid," $54,457 "
13,Hybrid," $55,030 "
13,Hybrid," $55,687 "
13,Hybrid," $55,687 "
13,Hybrid," $55,714 "
13,Hybrid," $56,847 "
13,Hybrid," $57,079 "
13,Hybrid," $57,179 "
13,Hybrid," $58,007 "
13,Hybrid," $58,007 "
13,Hybrid," $58,007 "
13,Hybrid," $58,007 "
13,Hybrid," $58,007 "
13,Hybrid," $58,007 "
13,Hybrid," $58,007 "
13,Hybrid," $58,007 "
13,Hybrid," $59,278 "
13,Hybrid," $60,000 "
13,Hybrid," $60,136 "
13,Hybrid," $61,264 "
13,Hybrid," $61,488 "
13,Hybrid," $61,488 "
13,Hybrid," $62,015 "
13,Hybrid," $62,648 "
13,Hybrid," $63,808 "
13,Hybrid," $63,808 "
13,Hybrid," $63,808 "
13,Hybrid," $63,808 "
13,Hybrid," $64,040 "
13,Hybrid," $64,736 "
13,Hybrid," $65,258 "
13,Hybrid," $65,409 "
13,Hybrid," $65,663 "
13,Hybrid," $66,038 "
13,Hybrid," $66,259 "
13,Hybrid," $66,294 "
13,Hybrid," $67,419 "
13,Hybrid," $68,071 "
13,Hybrid," $69,000 "
13,Hybrid," $69,609 "
13,Hybrid," $69,609 "
13,Hybrid," $69,609 "
13,Hybrid," $70,230 "
13,Hybrid," $70,653 "
13,Hybrid," $71,134 "
13,Hybrid," $71,929 "
13,Hybrid," $72,610 "
13,Hybrid," $72,958 "
13,Hybrid," $73,375 "
13,Hybrid," $75,410 "
13,Hybrid," $76,570 "
13,Hybrid," $77,601 "
13,Hybrid," $77,730 "
13,Hybrid," $78,306 "
13,Hybrid," $78,890 "
13,Hybrid," $78,959 "
13,Hybrid," $78,962 "
13,Hybrid," $79,043 "
13,Hybrid," $80,050 "
13,Hybrid," $81,210 "
13,Hybrid," $81,210 "
13,Hybrid," $81,210 "
13,Hybrid," $81,210 "
13,Hybrid," $81,210 "
13,Hybrid," $81,685 "
13,Hybrid," $81,685 "
13,Hybrid," $82,000 "
13,Hybrid," $83,531 "
13,Hybrid," $84,580 "
13,Hybrid," $85,039 "
13,Hybrid," $85,387 "
13,Hybrid," $85,851 "
13,Hybrid," $86,896 "
13,Hybrid," $87,011 "
13,Hybrid," $87,011 "
13,Hybrid," $87,011 "
13,Hybrid," $87,304 "
13,Hybrid," $87,550 "
13,Hybrid," $87,550 "
13,Hybrid," $88,000 "
13,Hybrid," $88,050 "
13,Hybrid," $88,171 "
13,Hybrid," $88,171 "
13,Hybrid," $88,413 "
13,Hybrid," $88,492 "
13,Hybrid," $91,215 "
13,Hybrid," $91,215 "
13,Hybrid," $91,928 "
13,Hybrid," $92,812 "
13,Hybrid," $92,812 "
13,Hybrid," $92,812 "
13,Hybrid," $92,812 "
13,Hybrid," $92,812 "
13,Hybrid," $92,812 "
13,Hybrid," $92,812 "
13,Hybrid," $92,812 "
13,Hybrid," $92,812 "
13,Hybrid," $93,312 "
13,Hybrid," $94,235 "
13,Hybrid," $94,846 "
13,Hybrid," $95,299 "
13,Hybrid," $95,299 "
13,Hybrid," $96,292 "
13,Hybrid," $96,724 "
13,Hybrid," $96,864 "
13,Hybrid," $97,045 "
13,Hybrid," $98,612 "
13,Hybrid," $100,000 "
13,Hybrid," $100,000 "
13,Hybrid," $100,000 "
13,Hybrid," $100,777 "
13,Hybrid," $100,933 "
13,Hybrid," $101,000 "
13,Hybrid," $104,413 "
13,Hybrid," $104,413 "
13,Hybrid," $105,000 "
13,Hybrid," $107,894 "
13,Hybrid," $108,913 "
13,Hybrid," $108,913 "
13,Hybrid," $110,214 "
13,Hybrid," $112,000 "
13,Hybrid," $113,207 "
13,Hybrid," $115,000 "
13,Hybrid," $115,000 "
13,Hybrid," $116,015 "
13,Hybrid," $116,015 "
13,Hybrid," $116,015 "
13,Hybrid," $119,000 "
13,Hybrid," $120,000 "
13,Hybrid," $120,000 "
13,Hybrid," $125,105 "
13,Hybrid," $126,239 "
13,Hybrid," $129,334 "
13,Hybrid," $129,334 "
13,Hybrid," $129,936 "
13,Hybrid," $132,000 "
13,Hybrid," $132,364 "
13,Hybrid," $135,000 "
13,Hybrid," $135,000 "
13,Hybrid," $135,000 "
13,Hybrid," $135,000 "
13,Hybrid," $136,000 "
13,Hybrid," $136,392 "
13,Hybrid," $140,000 "
13,Hybrid," $140,000 "
13,Hybrid," $141,336 "
13,Hybrid," $143,000 "
13,Hybrid," $145,000 "
13,Hybrid," $148,500 "
13,Hybrid," $148,791 "
13,Hybrid," $148,791 "
13,Hybrid," $149,522 "
13,Hybrid," $150,000 "
13,Hybrid," $150,000 "
13,Hybrid," $150,000 "
13,Hybrid," $159,520 "
13,Hybrid," $160,000 "
13,Hybrid," $165,000 "
13,Hybrid," $170,000 "
13,Hybrid," $170,000 "
13,Hybrid," $170,000 "
13,Hybrid," $175,000 "
13,Hybrid," $180,000 "
13,Hybrid," $186,000 "
13,Hybrid," $190,000 "
13,Hybrid," $200,000 "
13,Hybrid," $204,212 "
13,Hybrid," $210,000 "
13,Hybrid," $210,000 "
13,Hybrid," $230,000 "
13,Hybrid," $230,000 "
13,Hybrid," $232,029 "
13,Hybrid," $232,029 "
13,Hybrid," $235,150 "
13,Hybrid," $250,000 "
13,Hybrid," $250,000 "
13,Hybrid," $300,000 "
13,Hybrid," $315,000 "
13,Hybrid," $325,000 "
13,Hybrid," $340,000 "
13,Hybrid," $350,000 "
13,Hybrid," $390,000 "
13,Hybrid," $390,000 "
13,Hybrid," $1,000,000 "
,Hybrid Average," $95,217 "
13,In-person, $236 
13,In-person," $1,973 "
13,In-person," $3,000 "
13,In-person," $6,371 "
13,In-person," $6,497 "
13,In-person," $7,253 "
13,In-person," $7,641 "
13,In-person," $8,254 "
13,In-person," $9,600 "
13,In-person," $10,295 "
13,In-person," $10,462 "
13,In-person," $10,636 "
13,In-person," $12,873 "
13,In-person," $14,000 "
13,In-person," $14,138 "
13,In-person," $15,000 "
13,In-person," $15,000 "
13,In-person," $16,541 "
13,In-person," $19,722 "
13,In-person," $22,286 "
13,In-person," $22,924 "
13,In-person," $25,000 "
13,In-person," $25,071 "
13,In-person," $26,683 "
13,In-person," $27,000 "
13,In-person," $27,306 "
13,In-person," $32,484 "
13,In-person," $32,484 "
13,In-person," $32,764 "
13,In-person," $34,161 "
13,In-person," $34,804 "
13,In-person," $34,804 "
13,In-person," $34,872 "
13,In-person," $35,118 "
13,In-person," $35,347 "
13,In-person," $36,089 "
13,In-person," $38,981 "
13,In-person," $40,127 "
13,In-person," $42,111 "
13,In-person," $46,496 "
13,In-person," $48,726 "
13,In-person," $49,886 "
13,In-person," $50,538 "
13,In-person," $51,000 "
13,In-person," $51,536 "
13,In-person," $54,000 "
13,In-person," $55,660 "
13,In-person," $58,007 "
13,In-person," $58,508 "
13,In-person," $59,826 "
13,In-person," $62,744 "
13,In-person," $64,570 "
13,In-person," $66,128 "
13,In-person," $67,487 "
13,In-person," $67,898 "
13,In-person," $69,609 "
13,In-person," $74,396 "
13,In-person," $78,890 "
13,In-person," $80,000 "
13,In-person," $80,000 "
13,In-person," $81,685 "
13,In-person," $81,761 "
13,In-person," $82,500 "
13,In-person," $83,019 "
13,In-person," $83,600 "
13,In-person," $84,000 "
13,In-person," $84,329 "
13,In-person," $84,512 "
13,In-person," $95,000 "
13,In-person," $96,292 "
13,In-person," $96,554 "
13,In-person," $98,000 "
13,In-person," $98,000 "
13,In-person," $100,000 "
13,In-person," $100,000 "
13,In-person," $100,629 "
13,In-person," $105,394 "
13,In-person," $116,015 "
13,In-person," $118,602 "
13,In-person," $120,000 "
13,In-person," $120,000 "
13,In-person," $123,993 "
13,In-person," $127,389 "
13,In-person," $130,000 "
13,In-person," $130,000 "
13,In-person," $130,637 "
13,In-person," $135,000 "
13,In-person," $140,000 "
13,In-person," $149,000 "
13,In-person," $149,756 "
13,In-person," $150,000 "
13,In-person," $150,819 "
13,In-person," $155,521 "
13,In-person," $163,370 "
13,In-person," $172,000 "
13,In-person," $180,000 "
13,In-person," $500,000 "
13,In-person," $2,500,000 "
,In-person Average," $95,339 "
13,Remote, $9 
13,Remote, $93 
13,Remote, $709 
13,Remote," $1,007 "
13,Remote," $1,357 "
13,Remote," $1,500 "
13,Remote," $1,820 "
13,Remote," $2,013 "
13,Remote," $3,228 "
13,Remote," $3,376 "
13,Remote," $3,426 "
13,Remote," $3,957 "
13,Remote," $4,793 "
13,Remote," $5,812 "
13,Remote," $5,992 "
13,Remote," $6,004 "
13,Remote," $6,325 "
13,Remote," $10,043 "
13,Remote," $13,000 "
13,Remote," $13,000 "
13,Remote," $13,827 "
13,Remote," $15,000 "
13,Remote," $18,267 "
13,Remote," $21,816 "
13,Remote," $22,086 "
13,Remote," $23,896 "
13,Remote," $24,575 "
13,Remote," $25,248 "
13,Remote," $25,573 "
13,Remote," $26,213 "
13,Remote," $26,363 "
13,Remote," $27,306 "
13,Remote," $29,867 "
13,Remote," $30,000 "
13,Remote," $30,000 "
13,Remote," $30,297 "
13,Remote," $30,926 "
13,Remote," $31,606 "
13,Remote," $32,000 "
13,Remote," $32,767 "
13,Remote," $33,710 "
13,Remote," $33,732 "
13,Remote," $34,035 "
13,Remote," $34,399 "
13,Remote," $34,804 "
13,Remote," $34,872 "
13,Remote," $34,872 "
13,Remote," $36,000 "
13,Remote," $36,818 "
13,Remote," $37,125 "
13,Remote," $37,475 "
13,Remote," $38,285 "
13,Remote," $40,605 "
13,Remote," $40,684 "
13,Remote," $42,000 "
13,Remote," $42,416 "
13,Remote," $43,009 "
13,Remote," $43,689 "
13,Remote," $45,509 "
13,Remote," $46,406 "
13,Remote," $46,653 "
13,Remote," $47,658 "
13,Remote," $50,382 "
13,Remote," $51,046 "
13,Remote," $51,145 "
13,Remote," $52,207 "
13,Remote," $52,207 "
13,Remote," $52,308 "
13,Remote," $52,308 "
13,Remote," $52,411 "
13,Remote," $54,000 "
13,Remote," $54,580 "
13,Remote," $55,000 "
13,Remote," $55,139 "
13,Remote," $55,795 "
13,Remote," $58,007 "
13,Remote," $58,137 "
13,Remote," $58,946 "
13,Remote," $59,186 "
13,Remote," $59,301 "
13,Remote," $60,000 "
13,Remote," $60,000 "
13,Remote," $61,720 "
13,Remote," $63,616 "
13,Remote," $63,713 "
13,Remote," $63,808 "
13,Remote," $64,369 "
13,Remote," $64,709 "
13,Remote," $65,000 "
13,Remote," $65,000 "
13,Remote," $65,663 "
13,Remote," $66,257 "
13,Remote," $68,004 "
13,Remote," $69,174 "
13,Remote," $69,609 "
13,Remote," $71,929 "
13,Remote," $72,000 "
13,Remote," $72,000 "
13,Remote," $72,815 "
13,Remote," $73,527 "
13,Remote," $74,271 "
13,Remote," $74,418 "
13,Remote," $75,000 "
13,Remote," $75,000 "
13,Remote," $75,556 "
13,Remote," $77,620 "
13,Remote," $78,000 "
13,Remote," $78,011 "
13,Remote," $85,739 "
13,Remote," $85,769 "
13,Remote," $86,246 "
13,Remote," $87,000 "
13,Remote," $87,011 "
13,Remote," $87,011 "
13,Remote," $87,328 "
13,Remote," $87,550 "
13,Remote," $87,951 "
13,Remote," $88,492 "
13,Remote," $89,198 "
13,Remote," $89,697 "
